year,comunidad_autonoma,sexo,medida,value
2020,La Rioja,Hombres,mediana,22207.08
2020,La Rioja,Mujeres,cuartil_25,12321.99
2020,La Rioja,Mujeres,cuartil_75,26455.73
2020,La Rioja,Mujeres,media,20959.44
2020,La Rioja,Mujeres,mediana,17061.71
2020,Navarra,Hombres,cuartil_25,21222.7
2020,Navarra,Hombres,cuartil_75,38957.32
2020,Navarra,Hombres,media,31317.91
2020,Navarra,Hombres,mediana,27762.48
2020,Navarra,Mujeres,cuartil_25,14619.03
2020,Navarra,Mujeres,cuartil_75,31019.13
2020,Navarra,Mujeres,media,24047.13
2020,Navarra,Mujeres,mediana,21861.92
2020,País Vasco,Hombres,cuartil_25,21138.0
2020,País Vasco,Hombres,cuartil_75,41542.52
2020,País Vasco,Hombres,media,33040.1
2020,País Vasco,Hombres,mediana,29858.0
2020,País Vasco,Mujeres,cuartil_25,15058.97
2020,País Vasco,Mujeres,cuartil_75,36375.0
2020,País Vasco,Mujeres,media,27125.9
2020,País Vasco,Mujeres,mediana,23566.0
2020,Región de Murcia,Hombres,cuartil_25,16581.24
2020,Región de Murcia,Hombres,cuartil_75,29943.39
2020,Región de Murcia,Hombres,media,25227.26
2020,Región de Murcia,Hombres,mediana,21142.41
2020,Región de Murcia,Mujeres,cuartil_25,11456.35
2020,Región de Murcia,Mujeres,cuartil_75,25524.87
2020,Región de Murcia,Mujeres,media,20007.14
2020,Región de Murcia,Mujeres,mediana,16093.74
2021,Andalucía,Hombres,cuartil_25,16407.86
2021,Andalucía,Hombres,cuartil_75,30964.11
2021,Andalucía,Hombres,media,25464.78
2021,Andalucía,Hombres,mediana,20997.73
2021,Andalucía,Mujeres,cuartil_25,11828.88
2021,Andalucía,Mujeres,cuartil_75,25926.61
2021,Andalucía,Mujeres,media,20427.8
2021,Andalucía,Mujeres,mediana,16516.76
2021,Aragón,Hombres,cuartil_25,18671.27
2021,Aragón,Hombres,cuartil_75,32695.5
2021,Aragón,Hombres,media,27389.18
2021,Aragón,Hombres,mediana,24341.89
2021,Aragón,Mujeres,cuartil_25,13608.58
2021,Aragón,Mujeres,cuartil_75,27786.01
2021,Aragón,Mujeres,media,22283.81
2021,Aragón,Mujeres,mediana,19156.2
2021,Asturias,Hombres,cuartil_25,18400.65
2021,Asturias,Hombres,cuartil_75,35565.37
2021,Asturias,Hombres,media,28399.51
2021,Asturias,Hombres,mediana,24842.33
2021,Asturias,Mujeres,cuartil_25,12727.65
2021,Asturias,Mujeres,cuartil_75,28675.04
2021,Asturias,Mujeres,media,21808.96
2021,Asturias,Mujeres,mediana,17878.32
2021,Canarias,Hombres,cuartil_25,14782.49
2021,Canarias,Hombres,cuartil_75,26708.22
2021,Canarias,Hombres,media,23619.76
2021,Canarias,Hombres,mediana,18679.87
2021,Canarias,Mujeres,cuartil_25,13039.32
2021,Canarias,Mujeres,cuartil_75,26114.7
2021,Canarias,Mujeres,media,21178.57
2021,Canarias,Mujeres,mediana,17152.56
2021,Cantabria,Hombres,cuartil_25,18380.86
2021,Cantabria,Hombres,cuartil_75,33169.27
2021,Cantabria,Hombres,media,27233.75
2021,Cantabria,Hombres,mediana,22998.26
2021,Cantabria,Mujeres,cuartil_25,13007.16
2021,Cantabria,Mujeres,cuartil_75,28547.28
2021,Cantabria,Mujeres,media,21532.96
2021,Cantabria,Mujeres,mediana,18036.06
2021,Castilla y León,Hombres,cuartil_25,17592.02
2021,Castilla y León,Hombres,cuartil_75,31358.42
2021,Castilla y León,Hombres,media,26263.49
2021,Castilla y León,Hombres,mediana,22476.57
2021,Castilla y León,Mujeres,cuartil_25,12289.42
2021,Castilla y León,Mujeres,cuartil_75,26533.6
2021,Castilla y León,Mujeres,media,20795.39
2021,Castilla y León,Mujeres,mediana,17479.26
2021,Castilla-La Mancha,Hombres,cuartil_25,16998.38
2021,Castilla-La Mancha,Hombres,cuartil_75,28398.68
2021,Castilla-La Mancha,Hombres,media,24897.33
2021,Castilla-La Mancha,Hombres,mediana,20970.07
2021,Castilla-La Mancha,Mujeres,cuartil_25,12917.9
2021,Castilla-La Mancha,Mujeres,cuartil_75,26178.69
2021,Castilla-La Mancha,Mujeres,media,21154.58
2021,Castilla-La Mancha,Mujeres,mediana,17580.04
2021,Cataluña,Hombres,cuartil_25,18781.58
2021,Cataluña,Hombres,cuartil_75,39308.28
2021,Cataluña,Hombres,media,31212.67
2021,Cataluña,Hombres,mediana,26477.82
2021,Cataluña,Mujeres,cuartil_25,14479.61
2021,Cataluña,Mujeres,cuartil_75,31695.28
2021,Cataluña,Mujeres,media,25015.94
2021,Cataluña,Mujeres,mediana,21087.54
2021,Comunidad de Madrid,Hombres,cuartil_25,18648.54
2021,Comunidad de Madrid,Hombres,cuartil_75,40850.95
2021,Comunidad de Madrid,Hombres,media,32213.88
2021,Comunidad de Madrid,Hombres,mediana,26497.78
2021,Comunidad de Madrid,Mujeres,cuartil_25,14765.04
2021,Comunidad de Madrid,Mujeres,cuartil_75,33656.91
2021,Comunidad de Madrid,Mujeres,media,26578.07
2021,Comunidad de Madrid,Mujeres,mediana,21818.13
2021,Comunitat Valenciana,Hombres,cuartil_25,16564.36
2021,Comunitat Valenciana,Hombres,cuartil_75,31372.65
2021,Comunitat Valenciana,Hombres,media,25914.86
2021,Comunitat Valenciana,Hombres,mediana,21773.13
2021,Comunitat Valenciana,Mujeres,cuartil_25,11916.85
2021,Comunitat Valenciana,Mujeres,cuartil_75,26590.08
2021,Comunitat Valenciana,Mujeres,media,20670.5
2021,Comunitat Valenciana,Mujeres,mediana,17129.57
2021,Extremadura,Hombres,cuartil_25,15239.35
2021,Extremadura,Hombres,cuartil_75,25950.96
2021,Extremadura,Hombres,media,22794.52
2021,Extremadura,Hombres,mediana,18859.72
2021,Extremadura,Mujeres,cuartil_25,10522.25
2021,Extremadura,Mujeres,cuartil_75,26199.52
2021,Extremadura,Mujeres,media,19833.03
2021,Extremadura,Mujeres,mediana,16008.34
2021,Galicia,Hombres,cuartil_25,17290.67
2021,Galicia,Hombres,cuartil_75,30035.67
2021,Galicia,Hombres,media,25794.19
2021,Galicia,Hombres,mediana,21367.0
2021,Galicia,Mujeres,cuartil_25,12634.1
2021,Galicia,Mujeres,cuartil_75,26099.64
2021,Galicia,Mujeres,media,20904.37
2021,Galicia,Mujeres,mediana,17012.05
2021,Illes Balears,Hombres,cuartil_25,17541.36
2021,Illes Balears,Hombres,cuartil_75,29921.66
2021,Illes Balears,Hombres,media,25898.51
2021,Illes Balears,Hombres,mediana,21946.42
2021,Illes Balears,Mujeres,cuartil_25,14823.65
2021,Illes Balears,Mujeres,cuartil_75,26551.02
2021,Illes Balears,Mujeres,media,22344.76
2021,Illes Balears,Mujeres,mediana,19752.6
2021,La Rioja,Hombres,cuartil_25,18456.78
2021,La Rioja,Hombres,cuartil_75,31169.82
2021,La Rioja,Hombres,media,26488.06
2021,La Rioja,Hombres,mediana,23104.98
2021,La Rioja,Mujeres,cuartil_25,12995.39
2021,La Rioja,Mujeres,cuartil_75,26490.66
2021,La Rioja,Mujeres,media,21135.77
2021,La Rioja,Mujeres,mediana,17955.65
2021,Navarra,Hombres,cuartil_25,21484.68
2021,Navarra,Hombres,cuartil_75,38891.02
2021,Navarra,Hombres,media,31643.22
2021,Navarra,Hombres,mediana,28151.09
2021,Navarra,Mujeres,cuartil_25,14831.93
2021,Navarra,Mujeres,cuartil_75,31888.14
2021,Navarra,Mujeres,media,24809.14
2021,Navarra,Mujeres,mediana,22431.68
2021,País Vasco,Hombres,cuartil_25,21789.51
2021,País Vasco,Hombres,cuartil_75,42362.0
2021,País Vasco,Hombres,media,33706.34
2021,País Vasco,Hombres,mediana,30698.57
2021,País Vasco,Mujeres,cuartil_25,15743.59
2021,País Vasco,Mujeres,cuartil_75,36938.96
2021,País Vasco,Mujeres,media,28084.16
2021,País Vasco,Mujeres,mediana,24316.65
2021,Región de Murcia,Hombres,cuartil_25,16629.53
2021,Región de Murcia,Hombres,cuartil_75,29975.27
2021,Región de Murcia,Hombres,media,25674.66
2021,Región de Murcia,Hombres,mediana,21244.88
2021,Región de Murcia,Mujeres,cuartil_25,12194.48
2021,Región de Murcia,Mujeres,cuartil_75,25408.69
2021,Región de Murcia,Mujeres,media,20189.83
2021,Región de Murcia,Mujeres,mediana,16257.09
2022,Andalucía,Hombres,cuartil_25,16602.21
2022,Andalucía,Hombres,cuartil_75,31110.24
2022,Andalucía,Hombres,media,26189.5
2022,Andalucía,Hombres,mediana,21378.14
2022,Andalucía,Mujeres,cuartil_25,12385.05
2022,Andalucía,Mujeres,cuartil_75,27902.91
2022,Andalucía,Mujeres,media,21729.48
2022,Andalucía,Mujeres,mediana,17692.39
2022,Aragón,Hombres,cuartil_25,19379.74
2022,Aragón,Hombres,cuartil_75,34526.07
2022,Aragón,Hombres,media,28789.96
2022,Aragón,Hombres,mediana,25401.8
2022,Aragón,Mujeres,cuartil_25,14371.65
2022,Aragón,Mujeres,cuartil_75,29095.96
2022,Aragón,Mujeres,media,23138.72
2022,Aragón,Mujeres,mediana,19654.84
2022,Asturias,Hombres,cuartil_25,19134.3
2022,Asturias,Hombres,cuartil_75,35770.18
2022,Asturias,Hombres,media,29573.74
2022,Asturias,Hombres,mediana,25922.38
2022,Asturias,Mujeres,cuartil_25,14209.99
2022,Asturias,Mujeres,cuartil_75,30593.22
2022,Asturias,Mujeres,media,23792.42
2022,Asturias,Mujeres,mediana,19071.38
2022,Canarias,Hombres,cuartil_25,15712.43
2022,Canarias,Hombres,cuartil_75,26228.17
2022,Canarias,Hombres,media,23588.7
2022,Canarias,Hombres,mediana,19702.75
2022,Canarias,Mujeres,cuartil_25,14004.0
2022,Canarias,Mujeres,cuartil_75,26839.44
2022,Canarias,Mujeres,media,22574.98
2022,Canarias,Mujeres,mediana,18575.12
2022,Cantabria,Hombres,cuartil_25,18168.79
2022,Cantabria,Hombres,cuartil_75,34405.0
2022,Cantabria,Hombres,media,27820.83
2022,Cantabria,Hombres,mediana,23748.57
2022,Cantabria,Mujeres,cuartil_25,13855.7
2022,Cantabria,Mujeres,cuartil_75,28278.14
2022,Cantabria,Mujeres,media,22564.11
2022,Cantabria,Mujeres,mediana,18557.96
2022,Castilla y León,Hombres,cuartil_25,17576.53
2022,Castilla y León,Hombres,cuartil_75,32214.92
2022,Castilla y León,Hombres,media,26548.08
2022,Castilla y León,Hombres,mediana,22712.4
2022,Castilla y León,Mujeres,cuartil_25,13094.03
2022,Castilla y León,Mujeres,cuartil_75,27123.0
2022,Castilla y León,Mujeres,media,21773.27
2022,Castilla y León,Mujeres,mediana,18166.97
2022,Castilla-La Mancha,Hombres,cuartil_25,17732.49
2022,Castilla-La Mancha,Hombres,cuartil_75,29940.4
2022,Castilla-La Mancha,Hombres,media,25813.23
2022,Castilla-La Mancha,Hombres,mediana,22001.93
2022,Castilla-La Mancha,Mujeres,cuartil_25,12946.57
2022,Castilla-La Mancha,Mujeres,cuartil_75,26111.54
2022,Castilla-La Mancha,Mujeres,media,21312.65
2022,Castilla-La Mancha,Mujeres,mediana,17887.13
2022,Cataluña,Hombres,cuartil_25,20162.72
2022,Cataluña,Hombres,cuartil_75,39291.82
2022,Cataluña,Hombres,media,31878.42
2022,Cataluña,Hombres,mediana,27410.44
2022,Cataluña,Mujeres,cuartil_25,14702.0
2022,Cataluña,Mujeres,cuartil_75,32955.4
2022,Cataluña,Mujeres,media,25659.03
2022,Cataluña,Mujeres,mediana,21602.76
2022,Comunidad de Madrid,Hombres,cuartil_25,19020.12
2022,Comunidad de Madrid,Hombres,cuartil_75,42575.16
2022,Comunidad de Madrid,Hombres,media,34113.4
2022,Comunidad de Madrid,Hombres,mediana,27110.0
2022,Comunidad de Madrid,Mujeres,cuartil_25,15586.16
2022,Comunidad de Madrid,Mujeres,cuartil_75,35700.3
2022,Comunidad de Madrid,Mujeres,media,28123.47
2022,Comunidad de Madrid,Mujeres,mediana,22898.14
2022,Comunitat Valenciana,Hombres,cuartil_25,17387.08
2022,Comunitat Valenciana,Hombres,cuartil_75,31547.76
2022,Comunitat Valenciana,Hombres,media,26683.85
2022,Comunitat Valenciana,Hombres,mediana,22501.65
2022,Comunitat Valenciana,Mujeres,cuartil_25,13728.76
2022,Comunitat Valenciana,Mujeres,cuartil_75,27134.47
2022,Comunitat Valenciana,Mujeres,media,22135.35
2022,Comunitat Valenciana,Mujeres,mediana,18263.9
2022,Extremadura,Hombres,cuartil_25,15606.64
2022,Extremadura,Hombres,cuartil_75,26438.97
2022,Extremadura,Hombres,media,23170.92
2022,Extremadura,Hombres,mediana,19447.99
2022,Extremadura,Mujeres,cuartil_25,10627.0
2022,Extremadura,Mujeres,cuartil_75,26908.81
2022,Extremadura,Mujeres,media,20637.14
2022,Extremadura,Mujeres,mediana,17367.87
2022,Galicia,Hombres,cuartil_25,17882.78
2022,Galicia,Hombres,cuartil_75,31055.08
2022,Galicia,Hombres,media,26626.89
2022,Galicia,Hombres,mediana,22994.16
2022,Galicia,Mujeres,cuartil_25,13954.67
2022,Galicia,Mujeres,cuartil_75,26659.27
2022,Galicia,Mujeres,media,21912.75
2022,Galicia,Mujeres,mediana,18165.51
2022,Illes Balears,Hombres,cuartil_25,18570.5
2022,Illes Balears,Hombres,cuartil_75,32938.6
2022,Illes Balears,Hombres,media,28155.99
2022,Illes Balears,Hombres,mediana,23410.51
2022,Illes Balears,Mujeres,cuartil_25,16607.4
2022,Illes Balears,Mujeres,cuartil_75,30408.7
2022,Illes Balears,Mujeres,media,26054.2
2022,Illes Balears,Mujeres,mediana,22399.92
2022,La Rioja,Hombres,cuartil_25,19072.16
2022,La Rioja,Hombres,cuartil_75,32674.55
2022,La Rioja,Hombres,media,27741.6
2022,La Rioja,Hombres,mediana,24562.11
2022,La Rioja,Mujeres,cuartil_25,13238.67
2022,La Rioja,Mujeres,cuartil_75,27484.57
2022,La Rioja,Mujeres,media,22264.39
2022,La Rioja,Mujeres,mediana,18613.25
2022,Navarra,Hombres,cuartil_25,22193.01
2022,Navarra,Hombres,cuartil_75,39251.72
2022,Navarra,Hombres,media,31959.85
2022,Navarra,Hombres,mediana,28806.88
2022,Navarra,Mujeres,cuartil_25,15558.72
2022,Navarra,Mujeres,cuartil_75,33777.13
2022,Navarra,Mujeres,media,26033.3
2022,Navarra,Mujeres,mediana,23484.97
2022,País Vasco,Hombres,cuartil_25,22247.2
2022,País Vasco,Hombres,cuartil_75,45209.24
2022,País Vasco,Hombres,media,35095.67
2022,País Vasco,Hombres,mediana,31877.52
2022,País Vasco,Mujeres,cuartil_25,16997.47
2022,País Vasco,Mujeres,cuartil_75,39718.28
2022,País Vasco,Mujeres,media,29314.69
2022,País Vasco,Mujeres,mediana,24911.92
2022,Región de Murcia,Hombres,cuartil_25,16696.63
2022,Región de Murcia,Hombres,cuartil_75,30165.0
2022,Región de Murcia,Hombres,media,26240.66
2022,Región de Murcia,Hombres,mediana,21555.29
2022,Región de Murcia,Mujeres,cuartil_25,12982.74
2022,Región de Murcia,Mujeres,cuartil_75,25658.66
2022,Región de Murcia,Mujeres,media,20956.37
2022,Región de Murcia,Mujeres,mediana,16981.34
2023,Andalucía,Hombres,cuartil_25,17185.72
2023,Andalucía,Hombres,cuartil_75,32637.18
2023,Andalucía,Hombres,media,27085.5
2023,Andalucía,Hombres,mediana,22387.18
2023,Andalucía,Mujeres,cuartil_25,13092.45
2023,Andalucía,Mujeres,cuartil_75,28624.85
2023,Andalucía,Mujeres,media,22714.95
2023,Andalucía,Mujeres,mediana,18151.97
2023,Aragón,Hombres,cuartil_25,20189.23
2023,Aragón,Hombres,cuartil_75,35517.9
2023,Aragón,Hombres,media,29589.45
2023,Aragón,Hombres,mediana,26478.21
2023,Aragón,Mujeres,cuartil_25,15062.03
2023,Aragón,Mujeres,cuartil_75,29311.62
2023,Aragón,Mujeres,media,23925.28
2023,Aragón,Mujeres,mediana,20506.55
2023,Asturias,Hombres,cuartil_25,19867.17
2023,Asturias,Hombres,cuartil_75,37578.03
2023,Asturias,Hombres,media,31033.72
2023,Asturias,Hombres,mediana,26369.55
2023,Asturias,Mujeres,cuartil_25,14832.05
2023,Asturias,Mujeres,cuartil_75,32500.77
2023,Asturias,Mujeres,media,24808.62
2023,Asturias,Mujeres,mediana,20362.08
2023,Canarias,Hombres,cuartil_25,16223.39
2023,Canarias,Hombres,cuartil_75,27485.53
2023,Canarias,Hombres,media,24604.44
2023,Canarias,Hombres,mediana,19963.8
2023,Canarias,Mujeres,cuartil_25,14989.25
2023,Canarias,Mujeres,cuartil_75,28642.45
2023,Canarias,Mujeres,media,23439.06
2023,Canarias,Mujeres,mediana,19438.09
2023,Cantabria,Hombres,cuartil_25,19590.31
2023,Cantabria,Hombres,cuartil_75,35543.83
2023,Cantabria,Hombres,media,29145.64
2023,Cantabria,Hombres,mediana,24540.45
2023,Cantabria,Mujeres,cuartil_25,14836.07
2023,Cantabria,Mujeres,cuartil_75,30142.85
2023,Cantabria,Mujeres,media,23727.01
2023,Cantabria,Mujeres,mediana,20005.18
2023,Castilla y León,Hombres,cuartil_25,18576.66
2023,Castilla y León,Hombres,cuartil_75,32649.46
2023,Castilla y León,Hombres,media,27360.49
2023,Castilla y León,Hombres,mediana,23735.9
2023,Castilla y León,Mujeres,cuartil_25,14306.29
2023,Castilla y León,Mujeres,cuartil_75,28852.44
2023,Castilla y León,Mujeres,media,23104.3
2023,Castilla y León,Mujeres,mediana,19610.03
2023,Castilla-La Mancha,Hombres,cuartil_25,18045.09
2023,Castilla-La Mancha,Hombres,cuartil_75,31013.9
2023,Castilla-La Mancha,Hombres,media,26766.25
2023,Castilla-La Mancha,Hombres,mediana,22602.77
2023,Castilla-La Mancha,Mujeres,cuartil_25,14029.13
2023,Castilla-La Mancha,Mujeres,cuartil_75,27777.8
2023,Castilla-La Mancha,Mujeres,media,22608.19
2023,Castilla-La Mancha,Mujeres,mediana,18752.8
2023,Cataluña,Hombres,cuartil_25,20127.63
2023,Cataluña,Hombres,cuartil_75,40565.61
2023,Cataluña,Hombres,media,32721.58
2023,Cataluña,Hombres,mediana,27970.36
2023,Cataluña,Mujeres,cuartil_25,15761.14
2023,Cataluña,Mujeres,cuartil_75,34243.08
2023,Cataluña,Mujeres,media,27240.93
2023,Cataluña,Mujeres,mediana,23407.44
2023,Comunidad de Madrid,Hombres,cuartil_25,19910.77
2023,Comunidad de Madrid,Hombres,cuartil_75,44502.09
2023,Comunidad de Madrid,Hombres,media,35052.21
2023,Comunidad de Madrid,Hombres,mediana,28368.52
2023,Comunidad de Madrid,Mujeres,cuartil_25,16096.04
2023,Comunidad de Madrid,Mujeres,cuartil_75,37308.1
2023,Comunidad de Madrid,Mujeres,media,29250.2
2023,Comunidad de Madrid,Mujeres,mediana,24037.76
2023,Comunitat Valenciana,Hombres,cuartil_25,18106.98
2023,Comunitat Valenciana,Hombres,cuartil_75,33363.98
2023,Comunitat Valenciana,Hombres,media,27933.36
2023,Comunitat Valenciana,Hombres,mediana,23340.07
2023,Comunitat Valenciana,Mujeres,cuartil_25,13952.17
2023,Comunitat Valenciana,Mujeres,cuartil_75,29926.28
2023,Comunitat Valenciana,Mujeres,media,23205.68
2023,Comunitat Valenciana,Mujeres,mediana,19193.64
2023,Extremadura,Hombres,cuartil_25,16905.44
2023,Extremadura,Hombres,cuartil_75,29857.76
2023,Extremadura,Hombres,media,25179.79
2023,Extremadura,Hombres,mediana,20800.08
2023,Extremadura,Mujeres,cuartil_25,11791.9
2023,Extremadura,Mujeres,cuartil_75,28915.62
2023,Extremadura,Mujeres,media,22181.88
2023,Extremadura,Mujeres,mediana,18223.48
2023,Galicia,Hombres,cuartil_25,18689.93
2023,Galicia,Hombres,cuartil_75,31381.87
2023,Galicia,Hombres,media,27479.85
2023,Galicia,Hombres,mediana,23578.22
2023,Galicia,Mujeres,cuartil_25,14425.08
2023,Galicia,Mujeres,cuartil_75,28795.66
2023,Galicia,Mujeres,media,23153.78
2023,Galicia,Mujeres,mediana,19147.64
2023,Illes Balears,Hombres,cuartil_25,19555.74
2023,Illes Balears,Hombres,cuartil_75,33094.48
2023,Illes Balears,Hombres,media,28754.2
2023,Illes Balears,Hombres,mediana,24094.98
2023,Illes Balears,Mujeres,cuartil_25,17217.18
2023,Illes Balears,Mujeres,cuartil_75,30975.59
2023,Illes Balears,Mujeres,media,26260.9
2023,Illes Balears,Mujeres,mediana,22920.89
2023,La Rioja,Hombres,cuartil_25,20016.5
2023,La Rioja,Hombres,cuartil_75,34324.04
2023,La Rioja,Hombres,media,28482.01
2023,La Rioja,Hombres,mediana,25361.31
2023,La Rioja,Mujeres,cuartil_25,15114.78
2023,La Rioja,Mujeres,cuartil_75,30760.91
2023,La Rioja,Mujeres,media,24307.34
2023,La Rioja,Mujeres,mediana,20782.94
2023,Navarra,Hombres,cuartil_25,23851.27
2023,Navarra,Hombres,cuartil_75,42099.11
2023,Navarra,Hombres,media,34623.18
2023,Navarra,Hombres,mediana,30792.32
2023,Navarra,Mujeres,cuartil_25,17040.21
2023,Navarra,Mujeres,cuartil_75,34934.44
2023,Navarra,Mujeres,media,27461.86
2023,Navarra,Mujeres,mediana,24734.46
2023,País Vasco,Hombres,cuartil_25,22945.0
2023,País Vasco,Hombres,cuartil_75,44991.0
2023,País Vasco,Hombres,media,35600.45
2023,País Vasco,Hombres,mediana,32083.4
2023,País Vasco,Mujeres,cuartil_25,17345.0
2023,País Vasco,Mujeres,cuartil_75,41835.0
2023,País Vasco,Mujeres,media,31038.84
2023,País Vasco,Mujeres,mediana,26872.55
2023,Región de Murcia,Hombres,cuartil_25,18150.97
2023,Región de Murcia,Hombres,cuartil_75,32492.16
2023,Región de Murcia,Hombres,media,27799.19
2023,Región de Murcia,Hombres,mediana,22618.98
2023,Región de Murcia,Mujeres,cuartil_25,13052.52
2023,Región de Murcia,Mujeres,cuartil_75,28657.78
2023,Región de Murcia,Mujeres,media,22474.77
2023,Región de Murcia,Mujeres,mediana,17641.25
